name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV,receptor,generator,split,threshold
DrugEx_RNN_epsilon_0.6_250k_2,sim,rdkit,234995,249889,85/101,0.8415841584158416,0.9403975365062088,0.0441435997582926,11031,0.0003618407049508,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.7
DrugEx_RNN_epsilon_0.6_250k_3,sim,rdkit,236221,249600,48/56,0.8571428571428571,0.9463982371794872,0.0245272435897435,6122,0.000203240844635,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.7
DrugEx_RNN_epsilon_0.6_250k_4,sim,rdkit,236449,249939,32/41,0.7804878048780488,0.9460268305466534,0.0193567230404218,4838,0.0001353540566033,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.7
DrugEx_RNN_epsilon_0.6_250k_0,dis,rdkit,234639,249941,37/137,0.2700729927007299,0.9387775515021544,0.0035088280834276,877,0.0001577139154823,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.7
DrugEx_RNN_epsilon_0.6_250k_1,dis,rdkit,233542,249897,42/54,0.7777777777777778,0.9345530358507704,0.0235497024774207,5885,0.0001798715203426,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.7
DrugEx_RNN_epsilon_0.6_250k_2,dis,rdkit,239873,249918,13/135,0.0962962962962963,0.9598068166358564,0.0012404068534479,310,5.419828233135996e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.7
DrugEx_RNN_epsilon_0.6_250k_3,dis,rdkit,235056,249853,105/161,0.6521739130434783,0.9407771769800642,0.0684482475695709,17102,0.0004469016943958,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.7
DrugEx_RNN_epsilon_0.6_250k_4,dis,rdkit,236050,249747,142/245,0.5795918367346938,0.9451564983763568,0.035896327083008,8965,0.0006019295657629,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.7
DrugEx_RNN_epsilon_0.6_250k_0,dis,rdkit,234639,249941,18/137,0.1313868613138686,0.9387775515021544,0.0015083559720093,377,7.671947523878937e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.75
DrugEx_RNN_epsilon_0.6_250k_1,dis,rdkit,233542,249897,41/54,0.7592592592592593,0.9345530358507704,0.0130853911811666,3270,0.000175588113113,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.75
DrugEx_RNN_epsilon_0.6_250k_2,dis,rdkit,239873,249918,8/135,0.0592592592592592,0.9598068166358564,0.0006802231131811,170,3.335209388614429e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.75
DrugEx_RNN_epsilon_0.6_250k_3,dis,rdkit,235056,249853,91/161,0.5652173913043478,0.9407771769800642,0.0380663830332235,9511,0.0003872917242993,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.75
DrugEx_RNN_epsilon_0.6_250k_4,dis,rdkit,236050,249747,118/245,0.4816326530612245,0.9451564983763568,0.0193075392297004,4822,0.0005001441093196,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.75
DrugEx_RNN_epsilon_0.6_250k_0,sim,rdkit,236813,249908,234/364,0.6428571428571429,0.9476007170638796,0.0776805864558157,19413,0.0009890987788434,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.75
DrugEx_RNN_epsilon_0.6_250k_1,sim,rdkit,235421,249928,153/186,0.8225806451612904,0.941955283121539,0.0861408085528632,21529,0.0006503221857626,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.75
DrugEx_RNN_epsilon_0.6_250k_2,sim,rdkit,234995,249889,81/101,0.801980198019802,0.9403975365062088,0.0266998547355025,6672,0.0003448070357662,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.75
DrugEx_RNN_epsilon_0.6_250k_3,sim,rdkit,236221,249600,48/56,0.8571428571428571,0.9463982371794872,0.0142868589743589,3566,0.000203240844635,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.75
DrugEx_RNN_epsilon_0.6_250k_4,sim,rdkit,236449,249939,29/41,0.7073170731707317,0.9460268305466534,0.011878898451222,2969,0.0001226630572709,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.75
DrugEx_RNN_epsilon_0.6_250k_0,dis,rdkit,234639,249941,12/137,0.0875912408759124,0.9387775515021544,0.0008081907330129,202,5.1145008886445296e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.8
DrugEx_RNN_epsilon_0.6_250k_1,dis,rdkit,233542,249897,34/54,0.6296296296296297,0.9345530358507704,0.0067307730785083,1682,0.0001456052897545,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.8
DrugEx_RNN_epsilon_0.6_250k_2,dis,rdkit,239873,249918,5/135,0.037037037037037,0.9598068166358564,0.0001720564345105,43,2.0844797972218053e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.8
DrugEx_RNN_epsilon_0.6_250k_3,dis,rdkit,235056,249853,88/161,0.546583850931677,0.9407771769800642,0.0190311903399198,4755,0.0003745190834496,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.8
DrugEx_RNN_epsilon_0.6_250k_4,dis,rdkit,236050,249747,105/245,0.4285714285714285,0.9451564983763568,0.0093814940720008,2343,0.0004450189662845,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.8
DrugEx_RNN_epsilon_0.6_250k_0,sim,rdkit,236813,249908,219/364,0.6016483516483516,0.9476007170638796,0.0391824191302399,9792,0.0009256363221383,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.8
DrugEx_RNN_epsilon_0.6_250k_1,sim,rdkit,235421,249928,143/186,0.7688172043010753,0.941955283121539,0.0440286802599148,11004,0.0006077916337269,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.8
DrugEx_RNN_epsilon_0.6_250k_2,sim,rdkit,234995,249889,78/101,0.7722772277227723,0.9403975365062088,0.0143583751185526,3588,0.0003320321645517,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.8
DrugEx_RNN_epsilon_0.6_250k_3,sim,rdkit,236221,249600,45/56,0.8035714285714286,0.9463982371794872,0.0078125,1950,0.0001905358715534,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.8
DrugEx_RNN_epsilon_0.6_250k_4,sim,rdkit,236449,249939,26/41,0.6341463414634146,0.9460268305466534,0.0061695053593076,1542,0.0001099723800137,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.8
DrugEx_RNN_epsilon_0.6_250k_0,dis,rdkit,234639,249941,9/137,0.0656934306569343,0.9387775515021544,0.0003000708167127,75,3.835826620636747e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.85
DrugEx_RNN_epsilon_0.6_250k_1,dis,rdkit,233542,249897,29/54,0.5370370370370371,0.9345530358507704,0.0032253288354802,806,0.000124190087918,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.85
DrugEx_RNN_epsilon_0.6_250k_2,dis,rdkit,239873,249918,2/135,0.0148148148148148,0.9598068166358564,4.0013124304771965e-05,10,8.337814908846838e-06,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.85
DrugEx_RNN_epsilon_0.6_250k_3,dis,rdkit,235056,249853,81/161,0.5031055900621118,0.9407771769800642,0.0085250127074719,2130,0.0003447175231407,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.85
DrugEx_RNN_epsilon_0.6_250k_4,dis,rdkit,236050,249747,82/245,0.3346938775510204,0.9451564983763568,0.0037237684536751,930,0.0003475047464062,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.85
DrugEx_RNN_epsilon_0.6_250k_0,sim,rdkit,236813,249908,199/364,0.5467032967032966,0.9476007170638796,0.0167421611152904,4184,0.0008410322297074,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.85
DrugEx_RNN_epsilon_0.6_250k_1,sim,rdkit,235421,249928,124/186,0.6666666666666666,0.941955283121539,0.0202258250376108,5055,0.000526993544329,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.85
DrugEx_RNN_epsilon_0.6_250k_2,sim,rdkit,234995,249889,63/101,0.6237623762376238,0.9403975365062088,0.0069310773983648,1732,0.0002681627023989,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.85
DrugEx_RNN_epsilon_0.6_250k_3,sim,rdkit,236221,249600,40/56,0.7142857142857143,0.9463982371794872,0.003125,780,0.0001693616336623,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.85
DrugEx_RNN_epsilon_0.6_250k_4,sim,rdkit,236449,249939,23/41,0.5609756097560976,0.9460268305466534,0.0025446208874965,636,9.728202481960528e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.85
DrugEx_RNN_epsilon_0.6_250k_0,dis,rdkit,234639,249941,5/137,0.0364963503649635,0.9387775515021544,4.801133067403907e-05,12,2.1309784600697257e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.9
DrugEx_RNN_epsilon_0.6_250k_1,dis,rdkit,233542,249897,26/54,0.4814814814814814,0.9345530358507704,0.0012725242800033,318,0.0001113414070127,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.9
DrugEx_RNN_epsilon_0.6_250k_2,dis,rdkit,239873,249918,0/135,0.0,0.9598068166358564,0.0,0,0.0,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.9
DrugEx_RNN_epsilon_0.6_250k_3,dis,rdkit,235056,249853,70/161,0.4347826086956521,0.9407771769800642,0.0031818709401127,795,0.000297890087069,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.9
DrugEx_RNN_epsilon_0.6_250k_4,dis,rdkit,236050,249747,59/245,0.2408163265306122,0.9451564983763568,0.0013253412453402,331,0.0002500095342618,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.9
DrugEx_RNN_epsilon_0.6_250k_0,sim,rdkit,236813,249908,162/364,0.445054945054945,0.9476007170638796,0.0064303663748259,1607,0.0006845523576912,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.9
DrugEx_RNN_epsilon_0.6_250k_1,sim,rdkit,235421,249928,104/186,0.5591397849462365,0.941955283121539,0.0077142216958484,1928,0.0004419570196798,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.9
DrugEx_RNN_epsilon_0.6_250k_2,sim,rdkit,234995,249889,58/101,0.5742574257425742,0.9403975365062088,0.0028292561897482,707,0.0002468746940669,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.9
DrugEx_RNN_epsilon_0.6_250k_3,sim,rdkit,236221,249600,32/56,0.5714285714285714,0.9463982371794872,0.0012780448717948,319,0.0001354847177472,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.9
DrugEx_RNN_epsilon_0.6_250k_4,sim,rdkit,236449,249939,20/41,0.4878048780487805,0.9460268305466534,0.0010162479645033,254,8.459199167614802e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.9
DrugEx_RNN_epsilon_0.6_250k_0,dis,rdkit,234639,249941,3/137,0.0218978102189781,0.9387775515021544,1.2002832668509768e-05,3,1.2785761775686597e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.95
DrugEx_RNN_epsilon_0.6_250k_1,dis,rdkit,233542,249897,18/54,0.3333333333333333,0.9345530358507704,0.0003001236509441,75,7.707987187612408e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.95
DrugEx_RNN_epsilon_0.6_250k_2,dis,rdkit,239873,249918,0/135,0.0,0.9598068166358564,0.0,0,0.0,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.95
DrugEx_RNN_epsilon_0.6_250k_3,dis,rdkit,235056,249853,47/161,0.2919254658385093,0.9407771769800642,0.0008765153910499,219,0.0001999923407188,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.95
DrugEx_RNN_epsilon_0.6_250k_4,dis,rdkit,236050,249747,31/245,0.1265306122448979,0.9451564983763568,0.000364368741166,91,0.0001313453577889,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,dis,0.95
DrugEx_RNN_epsilon_0.6_250k_0,sim,rdkit,236813,249908,101/364,0.2774725274725275,0.9476007170638796,0.0017046273028474,426,0.0004266788333502,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.95
DrugEx_RNN_epsilon_0.6_250k_1,sim,rdkit,235421,249928,75/186,0.4032258064516129,0.941955283121539,0.0021726257162062,543,0.0003186797311192,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.95
DrugEx_RNN_epsilon_0.6_250k_2,sim,rdkit,234995,249889,41/101,0.4059405940594059,0.9403975365062088,0.0007123162684231,178,0.0001745022429922,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.95
DrugEx_RNN_epsilon_0.6_250k_3,sim,rdkit,236221,249600,22/56,0.3928571428571428,0.9463982371794872,0.0005849358974358,146,9.314179992294632e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.95
DrugEx_RNN_epsilon_0.6_250k_4,sim,rdkit,236449,249939,16/41,0.3902439024390244,0.9460268305466534,0.0003440839564853,86,6.767244843147953e-05,0,Glucocorticoid_receptor,DrugEx_RNN_epsilon_0.6_250k,sim,0.95
GB_GA_mut_r_0.01_250k_0,sim,rdkit,220810,250000,265/364,0.728021978021978,0.88324,0.246232,61558,0.0012015688408261,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.5
GB_GA_mut_r_0.01_250k_1,sim,rdkit,226265,250000,152/186,0.8172043010752689,0.90506,0.288212,72053,0.0006722302565531,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.5
GB_GA_mut_r_0.01_250k_2,sim,rdkit,226950,250000,66/101,0.6534653465346535,0.9078,0.368568,92142,0.0002908975511715,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.5
GB_GA_mut_r_0.01_250k_3,sim,rdkit,225472,250000,39/56,0.6964285714285714,0.901888,0.282412,70603,0.0001730004036676,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.5
GB_GA_mut_r_0.01_250k_4,sim,rdkit,224872,250000,31/41,0.7560975609756098,0.899488,0.17212,43030,0.0001378752095925,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.5
GB_GA_mut_r_0.01_250k_0,dis,rdkit,224042,250000,50/137,0.364963503649635,0.896168,0.081704,20426,0.0002232222579377,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.5
GB_GA_mut_r_0.01_250k_1,dis,rdkit,223063,250000,38/54,0.7037037037037037,0.892252,0.020636,5159,0.0001703844860441,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.5
GB_GA_mut_r_0.01_250k_2,dis,rdkit,228877,250000,118/135,0.8740740740740741,0.915508,0.1855,46375,0.0005158266997145,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.5
GB_GA_mut_r_0.01_250k_3,dis,rdkit,225971,250000,138/161,0.8571428571428571,0.903884,0.060808,15202,0.0006110710126509,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.5
GB_GA_mut_r_0.01_250k_4,dis,rdkit,221736,250000,152/245,0.6204081632653061,0.886944,0.056056,14014,0.0006859701061448,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.5
GB_GA_mut_r_0.01_250k_0,sim,rdkit,220810,250000,229/364,0.6291208791208791,0.88324,0.070028,17507,0.0010381673852235,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.55
GB_GA_mut_r_0.01_250k_1,sim,rdkit,226265,250000,133/186,0.7150537634408602,0.90506,0.162512,40628,0.0005881520527833,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.55
GB_GA_mut_r_0.01_250k_2,sim,rdkit,226950,250000,51/101,0.504950495049505,0.9078,0.226532,56633,0.0002247696111485,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.55
GB_GA_mut_r_0.01_250k_3,sim,rdkit,225472,250000,35/56,0.625,0.901888,0.167588,41897,0.0001552540177521,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.55
GB_GA_mut_r_0.01_250k_4,sim,rdkit,224872,250000,27/41,0.6585365853658537,0.899488,0.111252,27813,0.000120082723654,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.55
GB_GA_mut_r_0.01_250k_0,dis,rdkit,224042,250000,39/137,0.2846715328467153,0.896168,0.035524,8881,0.0001741048110962,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.55
GB_GA_mut_r_0.01_250k_1,dis,rdkit,223063,250000,35/54,0.6481481481481481,0.892252,0.006696,1674,0.0001569309683089,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.55
GB_GA_mut_r_0.01_250k_2,dis,rdkit,228877,250000,115/135,0.8518518518518519,0.915508,0.044052,11013,0.0005027058689817,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.55
GB_GA_mut_r_0.01_250k_3,dis,rdkit,225971,250000,110/161,0.6832298136645962,0.903884,0.018908,4727,0.0004870252057681,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.55
GB_GA_mut_r_0.01_250k_4,dis,rdkit,221736,250000,141/245,0.5755102040816327,0.886944,0.022048,5512,0.0006362959453056,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.55
GB_GA_mut_r_0.01_250k_0,sim,rdkit,220810,250000,188/364,0.5164835164835165,0.88324,0.024204,6051,0.0008521362330139,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.6
GB_GA_mut_r_0.01_250k_1,sim,rdkit,226265,250000,101/186,0.543010752688172,0.90506,0.093396,23349,0.0004465785889885,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.6
GB_GA_mut_r_0.01_250k_2,sim,rdkit,226950,250000,44/101,0.4356435643564356,0.9078,0.146636,36659,0.0001939128978519,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.6
GB_GA_mut_r_0.01_250k_3,sim,rdkit,225472,250000,26/56,0.4642857142857143,0.901888,0.101132,25283,0.0001153269519086,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.6
GB_GA_mut_r_0.01_250k_4,sim,rdkit,224872,250000,22/41,0.5365853658536586,0.899488,0.070016,17504,9.78430064487436e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.6
GB_GA_mut_r_0.01_250k_0,dis,rdkit,224042,250000,27/137,0.1970802919708029,0.896168,0.015436,3859,0.0001205276432381,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.6
GB_GA_mut_r_0.01_250k_1,dis,rdkit,223063,250000,26/54,0.4814814814814814,0.892252,0.002328,582,0.0001165725866111,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.6
GB_GA_mut_r_0.01_250k_2,dis,rdkit,228877,250000,101/135,0.7481481481481481,0.915508,0.013676,3419,0.0004414798755114,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.6
GB_GA_mut_r_0.01_250k_3,dis,rdkit,225971,250000,88/161,0.546583850931677,0.903884,0.006524,1631,0.0003895822173426,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.6
GB_GA_mut_r_0.01_250k_4,dis,rdkit,221736,250000,107/245,0.436734693877551,0.886944,0.009428,2357,0.0004827888047141,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.6
GB_GA_mut_r_0.01_250k_0,dis,rdkit,224042,250000,21/137,0.1532846715328467,0.896168,0.006144,1536,9.374121176139735e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.65
GB_GA_mut_r_0.01_250k_1,dis,rdkit,223063,250000,22/54,0.4074074074074074,0.892252,0.000772,193,9.863657354477428e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.65
GB_GA_mut_r_0.01_250k_2,dis,rdkit,228877,250000,79/135,0.5851851851851851,0.915508,0.005436,1359,0.0003452827384854,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.65
GB_GA_mut_r_0.01_250k_3,dis,rdkit,225971,250000,65/161,0.4037267080745341,0.903884,0.002256,564,0.0002877302949014,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.65
GB_GA_mut_r_0.01_250k_4,dis,rdkit,221736,250000,88/245,0.3591836734693877,0.886944,0.004344,1086,0.0003970259149642,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.65
GB_GA_mut_r_0.01_250k_0,sim,rdkit,220810,250000,144/364,0.3956043956043956,0.88324,0.009364,2341,0.0006525699473412,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.65
GB_GA_mut_r_0.01_250k_1,sim,rdkit,226265,250000,88/186,0.4731182795698925,0.90506,0.05248,13120,0.0003890758123062,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.65
GB_GA_mut_r_0.01_250k_2,sim,rdkit,226950,250000,38/101,0.3762376237623762,0.9078,0.092972,23243,0.0001674658017204,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.65
GB_GA_mut_r_0.01_250k_3,sim,rdkit,225472,250000,24/56,0.4285714285714285,0.901888,0.058172,14543,0.0001064547035236,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.65
GB_GA_mut_r_0.01_250k_4,sim,rdkit,224872,250000,17/41,0.4146341463414634,0.899488,0.038564,9641,7.56042783126904e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.65
GB_GA_mut_r_0.01_250k_0,dis,rdkit,224042,250000,16/137,0.1167883211678832,0.896168,0.002992,748,7.142028157446011e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.7
GB_GA_mut_r_0.01_250k_1,dis,rdkit,223063,250000,16/54,0.2962962962962963,0.892252,0.000296,74,7.173376014920622e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.7
GB_GA_mut_r_0.01_250k_2,dis,rdkit,228877,250000,49/135,0.362962962962963,0.915508,0.002168,542,0.0002141346338734,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.7
GB_GA_mut_r_0.01_250k_3,dis,rdkit,225971,250000,35/161,0.217391304347826,0.903884,0.00098,245,0.0001549111252744,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.7
GB_GA_mut_r_0.01_250k_4,dis,rdkit,221736,250000,67/245,0.273469387755102,0.886944,0.001736,434,0.0003022524574929,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.7
GB_GA_mut_r_0.01_250k_0,sim,rdkit,220810,250000,109/364,0.2994505494505494,0.88324,0.003368,842,0.0004938808614369,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.7
GB_GA_mut_r_0.01_250k_1,sim,rdkit,226265,250000,63/186,0.3387096774193548,0.90506,0.026072,6518,0.0002785121263295,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.7
GB_GA_mut_r_0.01_250k_2,sim,rdkit,226950,250000,33/101,0.3267326732673267,0.9078,0.054504,13626,0.000145427623316,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.7
GB_GA_mut_r_0.01_250k_3,sim,rdkit,225472,250000,22/56,0.3928571428571428,0.901888,0.030608,7652,9.758261255267245e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.7
GB_GA_mut_r_0.01_250k_4,sim,rdkit,224872,250000,13/41,0.3170731707317073,0.899488,0.019624,4906,5.781400788938846e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.7
GB_GA_mut_r_0.01_250k_0,dis,rdkit,224042,250000,15/137,0.1094890510948905,0.896168,0.001448,362,6.695621509907289e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.75
GB_GA_mut_r_0.01_250k_1,dis,rdkit,223063,250000,9/54,0.1666666666666666,0.892252,0.000124,31,4.034897379109992e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.75
GB_GA_mut_r_0.01_250k_2,dis,rdkit,228877,250000,29/135,0.2148148148148148,0.915508,0.000792,198,0.0001267216667831,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.75
GB_GA_mut_r_0.01_250k_3,dis,rdkit,225971,250000,20/161,0.124223602484472,0.903884,0.000548,137,8.851476647591735e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.75
GB_GA_mut_r_0.01_250k_4,dis,rdkit,221736,250000,41/245,0.1673469387755102,0.886944,0.000732,183,0.0001849387672252,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.75
GB_GA_mut_r_0.01_250k_0,sim,rdkit,220810,250000,65/364,0.1785714285714285,0.88324,0.001392,348,0.0002944574056037,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.75
GB_GA_mut_r_0.01_250k_1,sim,rdkit,226265,250000,48/186,0.2580645161290322,0.90506,0.01334,3335,0.000212185644757,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.75
GB_GA_mut_r_0.01_250k_2,sim,rdkit,226950,250000,32/101,0.3168316831683168,0.9078,0.030028,7507,0.0001410201041786,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.75
GB_GA_mut_r_0.01_250k_3,sim,rdkit,225472,250000,20/56,0.3571428571428571,0.901888,0.015948,3987,8.8710678991537e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.75
GB_GA_mut_r_0.01_250k_4,sim,rdkit,224872,250000,9/41,0.2195121951219512,0.899488,0.01018,2545,4.002437039441793e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,sim,0.75
GB_GA_mut_r_0.01_250k_0,dis,rdkit,224042,250000,14/137,0.1021897810218978,0.896168,0.000696,174,6.249218847644044e-05,0,Glucocorticoid_receptor,GB_GA_mut_r_0.01_250k,dis,0.8
